,logFC,AveExpr,t,P.Value,adj.P.Val,B
40211_at,11.3864341225282,11.4281561734347,229.70333667876,1.99793767486602e-37,2.87861383752663e-35,75.688643036926
32754_at,3.12535311625936,3.1191292220357,229.536787236084,2.02881985699316e-37,2.87861383752663e-35,75.6745957042513
35536_at,3.86774404829118,3.85005588845643,229.534324441192,2.02928024982075e-37,2.87861383752663e-35,75.6743878883671
38527_at,10.5163569134907,10.5951608404618,229.208237424468,2.09121559919411e-37,2.93351077109174e-35,75.6468473331824
38933_at,2.89966859578877,2.90094472515847,228.903752269084,2.15083652947624e-37,2.98399024007005e-35,75.6210869909087
39504_at,3.11368548138501,3.11798456989134,228.192448670891,2.29715913871685e-37,3.12901614416255e-35,75.5607415423729
35855_s_at,3.65781306257643,3.65127855906945,228.155970208551,2.30493862500687e-37,3.12901614416255e-35,75.5576404633986
32396_f_at,2.99889698034498,3.00109533573472,227.9338187646,2.35291468748497e-37,3.16016467335082e-35,75.5387417363205
414_at,4.08856824652612,4.08631409243244,227.763427506705,2.39042068688317e-37,3.17674328125264e-35,75.5242307482129
36764_at,3.14837417710081,3.14713348835445,227.106234494788,2.5410473295704e-37,3.34174193081524e-35,75.4681353999604
34505_at,5.10164559008274,5.10150378998573,226.744021329105,2.62828388762599e-37,3.42083341044105e-35,75.4371318477935
348_at,2.53661082388017,2.53427248497664,226.150466072419,2.77808385152405e-37,3.57890904341747e-35,75.3861931332708
1233_s_at,3.01124827971877,3.00959139674596,225.664305672728,2.90743387375881e-37,3.70771238951565e-35,75.3443469953233
39888_at,3.58275250046997,3.58330913743759,225.410801423841,2.97736966603298e-37,3.75892920336664e-35,75.322482213412
1351_at,3.67546279336654,3.67562853754865,224.826751292017,3.14528501918785e-37,3.93160627398481e-35,75.2719913628589
1187_at,3.14405821217754,3.14539872605256,224.57547935429,3.22055022050086e-37,3.98622024841406e-35,75.2502189138219
34440_at,2.91740963589143,2.92210311035789,224.349363006699,3.28989318346836e-37,4.03251470303767e-35,75.2306003212335
39511_at,2.90222055316502,2.90343987515569,224.00953219298,3.39706432917362e-37,4.10506148903636e-35,75.2010693289724
35880_at,3.34905167718186,3.35237839028428,223.956516697804,3.41411054533717e-37,4.10506148903636e-35,75.1964573225704
35956_s_at,3.97265581649508,3.98346311117499,223.800354452624,3.4648443426386e-37,4.12676036092569e-35,75.1828643475425
1513_at,3.64913525176001,3.65630724025604,223.642105586687,3.51706208487217e-37,4.14980456275805e-35,75.1690777509725
32409_at,2.50749661250542,2.50495070976912,223.409001172585,3.59548616125634e-37,4.2030567394316e-35,75.1487477353191
2066_at,2.67534324783904,2.66912559373229,222.857986273006,3.78823565926204e-37,4.38775001818195e-35,75.1005868183875
33675_at,3.28244601737358,3.28633362582031,222.537231655123,3.90539373987627e-37,4.46754933543279e-35,75.0724836729843
34778_at,3.48449078896147,3.4872019640474,222.476756277889,3.9279047622419e-37,4.46754933543279e-35,75.0671794661295
41613_at,3.61158597365999,3.61007967147381,221.949975497857,4.12983368100177e-37,4.63198782169273e-35,75.0209007787195
31733_at,3.86078568552706,3.87448571695024,221.909332450081,4.1458584067428e-37,4.63198782169273e-35,75.0173245705041
36018_at,3.05590433508284,3.05384738326145,221.386126842153,4.35806251501462e-37,4.82636309228593e-35,74.9712150015637
1661_i_at,4.26757091195384,4.25587452567136,221.088140082465,4.48397734761401e-37,4.92262730553277e-35,74.9448935616889
31663_at,2.61210966925534,2.61403771159852,220.484865409531,4.75069867159175e-37,5.13291102611149e-35,74.8914715162599
38542_at,12.0713365207255,12.0541736545235,220.47140405592,4.75683635687164e-37,5.13291102611149e-35,74.8902774118745
566_at,2.8838211235816,2.87897179999264,220.235118833256,4.86593313481281e-37,5.20613608703489e-35,74.8693028230832
34166_at,3.28247538536077,3.28942582959158,219.549724237334,5.19746935588204e-37,5.38703140309145e-35,74.8083044600951
33657_at,13.3245700351741,13.2756282574978,219.493494060367,5.22569883176938e-37,5.38703140309145e-35,74.8032897124581
32282_at,2.57618714450011,2.57355245126735,219.434567373892,5.25545441291413e-37,5.38703140309145e-35,74.7980327861789
35407_at,3.77587625025217,3.78416312862011,219.357067106418,5.29485928871426e-37,5.38703140309145e-35,74.7911162407056
40189_at,10.5173465792798,10.3982370947012,219.345953433838,5.30053533250315e-37,5.38703140309145e-35,74.790124149551
34421_g_at,2.70635885271962,2.70617568600568,219.321048176939,5.31327825219374e-37,5.38703140309145e-35,74.7879006917654
2046_at,3.39923374351349,3.3970313661433,219.28127605341,5.33369445850638e-37,5.38703140309145e-35,74.7843493256508
35564_at,3.98940309573976,3.99720142931826,218.923131670878,5.52128393688447e-37,5.51771090614061e-35,74.7523338530118
36346_at,3.25893016485671,3.26806478459846,218.868521405226,5.55048938677114e-37,5.51771090614061e-35,74.7474464365868
39042_at,3.22258495483118,3.22189032054045,218.753588797165,5.61248489729858e-37,5.53575170534333e-35,74.7371554931761
36252_at,2.86328153666271,2.87094058594222,217.960722522984,6.06041307559904e-37,5.93121822321224e-35,74.665981560981
34242_at,5.00018721917248,5.02909798217935,217.502550580911,6.33618297050544e-37,6.11717701599156e-35,74.6247072963881
34167_s_at,2.88444315697106,2.88796108355042,217.484475153092,6.34732823045461e-37,6.11717701599156e-35,74.6230767898392
38595_r_at,2.95954226122943,2.95280518492003,217.206573494484,6.52129017310165e-37,6.15524553020693e-35,74.5979875276805
37113_at,2.78504658011834,2.78016682455546,217.076204096281,6.60461307069712e-37,6.15524553020693e-35,74.5862040640581
39973_at,3.71822006710767,3.71782591821394,216.995321610714,6.65686721055666e-37,6.15524553020693e-35,74.5788891212055
37102_at,3.17903091700729,3.18435443980303,216.910696620805,6.71200290027935e-37,6.15524553020693e-35,74.5712321295364
33667_at,11.9001299806656,11.7927794353365,216.726047681978,6.83397394266894e-37,6.15524553020693e-35,74.5545121044809
41707_at,4.59744344050059,4.61399305160593,216.723618210358,6.83559412974315e-37,6.15524553020693e-35,74.5542919986079
36791_g_at,3.41953222072231,3.41520219867472,216.71668494373,6.84022005906149e-37,6.15524553020693e-35,74.5536638401649
34475_at,2.71772209665445,2.71756788479022,216.70549918454,6.84769019709704e-37,6.15524553020693e-35,74.5526503512143
31708_at,12.8459820376888,12.7881197147497,216.613718987823,6.9093069610582e-37,6.15524553020693e-35,74.5443321577792
451_at,3.62955548587478,3.64065257767929,216.593400083642,6.92302642077025e-37,6.15524553020693e-35,74.5424900373522
34442_at,3.93619969327579,3.94169324937249,216.593250323215,6.92312764585651e-37,6.15524553020693e-35,74.5424764592224
31320_at,3.35785144049721,3.36264657441897,216.485810236872,6.99614880842094e-37,6.1766698396024e-35,74.5327323657368
40295_at,4.09401139271979,4.0787053866914,216.4012582549,7.05418113300745e-37,6.18465533362632e-35,74.5250599020194
33116_f_at,12.3180924406413,12.3314995472814,215.990643463028,7.34326275989171e-37,6.37695362056045e-35,74.487747373556
31348_at,4.33427755415586,4.34074191594279,215.947240188498,7.37453646417288e-37,6.37695362056045e-35,74.4837982461878
37847_at,2.86854303063109,2.87121336748569,215.590306579168,7.63707160431741e-37,6.55904959214335e-35,74.4512850865785
35148_at,3.40425092556443,3.40722486537231,214.935695687497,8.14431255766357e-37,6.94742878652044e-35,74.3914849441451
32939_g_at,3.53235758543767,3.53667335204367,214.704431768956,8.33184401274356e-37,7.05970004435487e-35,74.3703052239091
36352_at,3.12260719722367,3.12288648751158,214.348439113875,8.62940567239998e-37,7.26308310760331e-35,74.3376479973308
39305_at,2.96147665292016,2.96089717688792,214.273450433469,8.69349311376939e-37,7.2685662623403e-35,74.3307604120827
39567_at,2.34565031947389,2.34139663469016,214.056883208105,8.8813912983957e-37,7.37681349620037e-35,74.3108525370326
