,logFC,AveExpr,t,P.Value,adj.P.Val,B
31583_at,12.9454210591141,12.8481256140806,235.148640873536,1.49992665254312e-39,5.41044971095912e-37,79.9649700655533
32282_at,2.57618714450011,2.57355245126735,234.836817852547,1.5452283108212e-39,5.41902984003268e-37,79.9393655033568
2066_at,2.67534324783904,2.66912559373229,234.216595291528,1.63963467477633e-39,5.48040440342175e-37,79.8883007061828
31663_at,2.61210966925534,2.61403771159852,234.153646586898,1.64954746400021e-39,5.48040440342175e-37,79.8831077457877
34643_at,12.5548244594709,12.5411912670467,233.404543539916,1.77243516979357e-39,5.73530960741097e-37,79.8211655117122
31674_s_at,3.27678026038538,3.28482423992385,233.145481075644,1.81712779640744e-39,5.73530960741097e-37,79.799681622621
39947_at,3.82881095934794,3.82319015344461,232.058443922239,2.01788974109271e-39,6.04533118964169e-37,79.7091827309333
40904_at,2.27568980930635,2.27329239264082,231.860147248525,2.05694493937653e-39,6.04533118964169e-37,79.6926124769392
32315_at,12.8889910796861,12.8130999996067,231.804627755845,2.06802058241595e-39,6.04533118964169e-37,79.6879696918509
1542_at,3.27083090538007,3.27143169976289,231.56621104885,2.11629547300716e-39,6.04533118964169e-37,79.668015239134
1153_f_at,2.21987486743334,2.21640044132978,230.923121630228,2.25246982834323e-39,6.04533118964169e-37,79.6140535878602
40006_at,2.35179483262889,2.35204074599213,230.761281489359,2.28816052749926e-39,6.04533118964169e-37,79.6004418116653
36993_at,2.49550734367403,2.50009484634489,230.738379011945,2.29325873591306e-39,6.04533118964169e-37,79.5985145348425
40714_at,2.94415897075636,2.94223498623008,230.570445937434,2.33100587404885e-39,6.04533118964169e-37,79.5843748819473
38933_at,2.89966859578877,2.90094472515847,230.398803378278,2.37025805866738e-39,6.04533118964169e-37,79.5699086239702
41444_at,3.5283399071287,3.53000012425861,230.29560183884,2.39419057015512e-39,6.04533118964169e-37,79.5612037095171
40226_at,2.49053602067617,2.48846531691754,229.712181535366,2.53431713514921e-39,6.27367722181544e-37,79.5118945187479
33608_at,3.94778073474411,3.95021002030253,228.790630669342,2.77336981990485e-39,6.55766678533949e-37,79.4336650072255
34421_g_at,2.70635885271962,2.70617568600568,228.785175349057,2.7748530711354e-39,6.55766678533949e-37,79.4332006569319
38616_at,2.43265997960873,2.4373829699708,228.675448418961,2.8048634170957e-39,6.55766678533949e-37,79.4238576904252
41114_at,3.50575194558909,3.51285785197047,228.483322470361,2.85822922723133e-39,6.56093527159918e-37,79.4074842275278
41382_at,3.05768939767507,3.05976387999047,228.195207575488,2.94025371235482e-39,6.62724391939526e-37,79.3828958539998
37790_at,2.34701352327687,2.34473220388143,228.017385905874,2.99210220519231e-39,6.62724391939526e-37,79.3676994628323
36276_at,2.41237148546807,2.41578870133613,227.723036920926,3.08003655664561e-39,6.70438991856049e-37,79.3425100303976
720_at,2.42111886426832,2.41765451963289,226.770179528351,3.38368070280106e-39,7.2405031987904e-37,79.2606689966622
40481_r_at,2.29976418470244,2.30181173498999,226.556522444209,3.45596159707251e-39,7.27191919384006e-37,79.2422550876643
34209_at,3.56482656175207,3.56707453607186,225.686972041906,3.76719066474122e-39,7.29695681834919e-37,79.1670744131825
39511_at,2.90222055316502,2.90343987515569,225.588344817362,3.80429558573409e-39,7.29695681834919e-37,79.1585228682334
34475_at,2.71772209665445,2.71756788479022,225.526899374606,3.82760503509829e-39,7.29695681834919e-37,79.1531926853707
32396_f_at,2.99889698034498,3.00109533573472,225.460239836118,3.85306125011462e-39,7.29695681834919e-37,79.1474080158005
35853_at,1.98565251356273,1.98727516517274,225.369047946137,3.88817276492448e-39,7.29695681834919e-37,79.1394907655174
34440_at,2.91740963589143,2.92210311035789,225.17524003915,3.96390894330683e-39,7.29695681834919e-37,79.122650291571
40501_s_at,2.27935377545607,2.27888400907894,225.143576878152,3.97642797031647e-39,7.29695681834919e-37,79.1198971685229
32123_at,3.39453463575415,3.39242746444631,224.995896494335,4.03536596423986e-39,7.29695681834919e-37,79.1070495161719
35788_at,3.75726617753848,3.75653789493198,224.890152651334,4.07812756167047e-39,7.29695681834919e-37,79.0978433128087
34294_at,2.45152551598908,2.45073975719803,224.850078881174,4.09445637534278e-39,7.29695681834919e-37,79.094352934969
1324_at,3.51974122791266,3.51977376011124,224.745919295913,4.13721840871596e-39,7.29695681834919e-37,79.0852768977192
1210_s_at,2.59659127286592,2.59390653894155,224.659937763919,4.17286897756867e-39,7.29695681834919e-37,79.0777806168652
41261_at,3.16029523758375,3.16059608846944,224.549264431476,4.21923047714449e-39,7.29695681834919e-37,79.0681259850157
37519_at,2.56106953314994,2.56670377421596,223.831165588148,4.53341657233367e-39,7.69632306462461e-37,79.0053287703732
33657_at,13.3245700351741,13.2756282574978,223.737270084092,4.57626956174552e-39,7.69632306462461e-37,78.9970979513337
1254_at,3.46813570910429,3.47245378439625,223.614297228975,4.63303408246709e-39,7.69632306462461e-37,78.9863113120643
37113_at,2.78504658011834,2.78016682455546,223.455363442305,4.70748983060305e-39,7.71844923524201e-37,78.9723587019917
31609_s_at,4.0044513910242,4.00712018784541,223.31321936324,4.77513899526534e-39,7.72899100195191e-37,78.9598689129596
1233_s_at,3.01124827971877,3.00959139674596,223.087432627477,4.88469068313253e-39,7.80623036386686e-37,78.9400080528677
566_at,2.8838211235816,2.87897179999264,222.879981404917,4.98766098574983e-39,7.83479302596852e-37,78.9217365955411
38538_at,3.27760401568778,3.27485710555956,222.662189261529,5.09820702203487e-39,7.83479302596852e-37,78.9025301502539
40939_at,3.38285760651926,3.38300522743536,222.597149903487,5.13171340396942e-39,7.83479302596852e-37,78.896789707812
1771_s_at,3.18367654232555,3.18279223879511,222.560309220067,5.15079462301297e-39,7.83479302596852e-37,78.8935371270933
32754_at,3.12535311625936,3.1191292220357,222.412141812039,5.22828786790033e-39,7.85799218240972e-37,78.8804485763083
39609_at,3.24146323526213,3.23956706117092,221.314315209904,5.84179150465413e-39,8.6620994532237e-37,78.7831108497781
39504_at,3.11368548138501,3.11798456989134,221.215608974031,5.90051923150288e-39,8.6620994532237e-37,78.7743279665934
36252_at,2.86328153666271,2.87094058594222,220.918818998952,6.08084567029069e-39,8.82421569970344e-37,78.7478884551706
32702_at,2.4447799974801,2.44223494741718,220.784981461417,6.16403840197796e-39,8.8307431892489e-37,78.735950239142
36500_at,2.36810137616429,2.36539605342198,220.687726661453,6.22523678291606e-39,8.8307431892489e-37,78.727269198897
31696_at,2.15712800158643,2.15592368111415,220.461026536882,6.37036658036251e-39,8.93620867523074e-37,78.7070142029099
41383_at,4.12057202892546,4.12118434217717,220.158753311184,6.56939607905534e-39,9.11413467011799e-37,78.6799642990519
34167_s_at,2.88444315697106,2.88796108355042,219.842240027825,6.78477677761865e-39,9.23881756226415e-37,78.6515876814609
35776_at,3.39313782266367,3.39747348231414,219.812162685543,6.80562402606389e-39,9.23881756226415e-37,78.6488883394745
36764_at,3.14837417710081,3.14713348835445,219.255466396387,7.20380344601784e-39,9.67532111765694e-37,78.5988389072957
34978_g_at,3.60609475827879,3.60897126111402,218.920300424377,7.45520098492781e-39,9.76282330313201e-37,78.5686254759564
1034_at,2.42038545995335,2.41834739973779,218.865089946882,7.49748394643146e-39,9.76282330313201e-37,78.5636427214346
31708_at,12.8459820376888,12.7881197147497,218.860589721618,7.50094146854499e-39,9.76282330313201e-37,78.5632365026904
37847_at,2.86854303063109,2.87121336748569,218.591802705818,7.71050094240346e-39,9.93317085692282e-37,78.5389542008657
32400_at,2.20544713348784,2.20746368144408,218.258010532698,7.97928587961949e-39,1.0036249311759e-36,78.5087447575917
33105_at,2.42451929583783,2.42709335095716,218.214284983718,8.01521399868991e-39,1.0036249311759e-36,78.5047829456744
33028_at,2.52438144845231,2.52260075883444,218.197562018972,8.02899944940718e-39,1.0036249311759e-36,78.5032674640411
36018_at,3.05590433508284,3.05384738326145,217.615165328351,8.52487690736396e-39,1.05516246034775e-36,78.4503939475367
41418_at,2.64390464345371,2.65147148027906,217.38077091824,8.73338486603834e-39,1.05780081133437e-36,78.4290618852526
38595_r_at,2.95954226122943,2.95280518492003,217.316848393668,8.79116737157174e-39,1.05780081133437e-36,78.4232391196983
38542_at,12.0713365207255,12.0541736545235,217.199084045419,8.89866794212699e-39,1.05780081133437e-36,78.4125059811625
1187_at,3.14405821217754,3.14539872605256,217.144042520218,8.94938232563469e-39,1.05780081133437e-36,78.4074868412239
40336_at,2.37370130221904,2.37442790399133,217.118086035764,8.97340288471266e-39,1.05780081133437e-36,78.4051193376596
40211_at,11.3864341225282,11.4281561734347,217.036963713065,9.04890991082078e-39,1.05780081133437e-36,78.3977177445495
34074_s_at,2.34318668534855,2.34363205125921,216.891635593311,9.185842479394e-39,1.06395652570963e-36,78.3844489718894
33116_f_at,12.3180924406413,12.3314995472814,215.385641352687,1.07391630973873e-38,1.20955986462845e-36,78.2462611618754
40541_at,2.87556148238624,2.87526881736485,215.363881212023,1.07635193271067e-38,1.20955986462845e-36,78.2442552509053
39214_at,2.4853675656452,2.48470148211347,215.284692143938,1.08526442154197e-38,1.20955986462845e-36,78.2369531492433
32204_at,1.97768703574013,1.9722706827487,215.235518172602,1.09083756902996e-38,1.20955986462845e-36,78.2324170070114
32468_f_at,2.62144992234737,2.62016248027628,215.223566464699,1.09219663023876e-38,1.20955986462845e-36,78.2313142959983
34488_i_at,4.01283001855122,4.01223520913027,215.001672297316,1.11775264959492e-38,1.22709801749008e-36,78.2108269744391
255_s_at,2.87889519893393,2.87475630425295,214.784259827842,1.14339885623843e-38,1.23257927872391e-36,78.1907267129722
40562_at,2.7391291753921,2.74342972283014,214.768376277597,1.14529642995928e-38,1.23257927872391e-36,78.1892572052655
41026_f_at,3.40379457930794,3.40298165710586,214.712196911705,1.15203449417363e-38,1.23257927872391e-36,78.1840584904342
33293_at,2.22310227587861,2.22735323315804,214.518085416238,1.17563639089482e-38,1.24726129706278e-36,78.1660822014507
39305_at,2.96147665292016,2.96089717688792,214.248757208444,1.20922358469838e-38,1.27079732309811e-36,78.1411051460703
34112_r_at,2.46196740865334,2.46013867622033,214.18004239348,1.21795228589997e-38,1.27079732309811e-36,78.1347261060067
